0.05244	1.43805e-7
0.0540251	1.29095e-6
0.0556581	4.78707e-6
0.0573405	0.0000136722
0.0590737	0.0000318919
0.0608592	0.0000637016
0.0626988	0.000113373
0.064594	0.000184884
0.0665464	0.000281746
0.0685579	0.000406636
0.0706301	0.000561796
0.072765	0.000748367
0.0749645	0.00096645
0.0772304	0.00121564
0.0795648	0.00149521
0.0819697	0.00180384
0.0844474	0.00213947
0.0869999	0.00249981
0.0896296	0.00288247
0.0923388	0.00328497
0.0951299	0.00370476
0.0980053	0.00413927
0.100968	0.00458589
0.10402	0.00504214
0.107164	0.00550564
0.110403	0.0059742
0.11374	0.00644574
0.117178	0.00691834
0.12072	0.00739024
0.124369	0.00785988
0.128128	0.0083259
0.132001	0.00878694
0.135991	0.00924187
0.140101	0.00968978
0.144336	0.01013
0.148699	0.0105617
0.153193	0.0109841
0.157824	0.0113966
0.162594	0.0117987
0.167509	0.0121899
0.172572	0.0125701
0.177788	0.0129389
0.183162	0.0132959
0.188699	0.0136408
0.194402	0.0139736
0.200279	0.0142941
0.206332	0.0146024
0.212569	0.0148981
0.218994	0.0151813
0.225614	0.015452
0.232433	0.0157102
0.239459	0.015956
0.246697	0.0161895
0.254153	0.0164108
0.261836	0.0166199
0.26975	0.016817
0.277904	0.0170022
0.286304	0.0171758
0.294958	0.0173381
0.303873	0.0174892
0.313058	0.0176294
0.322521	0.017759
0.332269	0.0178784
0.342313	0.0179878
0.35266	0.0180876
0.363319	0.0181781
0.374301	0.0182595
0.385615	0.0183322
0.397271	0.0183965
0.409279	0.0184526
0.42165	0.0185008
0.434395	0.0185414
0.447525	0.0185746
0.461052	0.0186008
0.474988	0.0186202
0.489345	0.0186329
0.504136	0.0186394
0.519375	0.0186398
0.535073	0.0186346
0.551247	0.0186238
0.567909	0.0186077
0.585075	0.0185868
0.60276	0.0185612
0.620979	0.0185314
0.639749	0.0184975
0.659086	0.01846
0.679008	0.0184193
0.699532	0.0183757
0.720676	0.0183295
0.74246	0.0182814
0.764902	0.0182317
0.788022	0.0181809
0.811841	0.0181295
0.83638	0.0180782
0.861661	0.0180274
0.887706	0.017978
0.914538	0.0179305
0.942182	0.0178857
0.97066	0.0178445
1	0.0178076
0.0421351	2.31708e-7
0.0435047	2.00759e-6
0.0449189	7.7376e-6
0.046379	0.0000225089
0.0478866	0.0000525933
0.0494432	0.000104639
0.0510504	0.000185186
0.0527098	0.000300113
0.0544232	0.000454184
0.0561923	0.000651082
0.0580188	0.00089329
0.0599048	0.0011812
0.061852	0.00151436
0.0638626	0.00189167
0.0659385	0.00231111
0.0680818	0.00276946
0.0702949	0.00326318
0.0725799	0.00378855
0.0749392	0.0043417
0.0773751	0.00491869
0.0798902	0.00551549
0.0824871	0.00612816
0.0851684	0.00675298
0.0879369	0.00738643
0.0907954	0.00802527
0.0937467	0.00866648
0.0967941	0.0093073
0.0999404	0.00994531
0.103189	0.0105784
0.106543	0.0112045
0.110007	0.0118219
0.113582	0.0124294
0.117274	0.0130258
0.121087	0.0136098
0.125023	0.0141804
0.129087	0.0147367
0.133283	0.015278
0.137615	0.0158039
0.142088	0.0163139
0.146707	0.0168073
0.151476	0.0172837
0.1564	0.017743
0.161484	0.0181851
0.166733	0.0186099
0.172153	0.0190169
0.177748	0.0194063
0.183526	0.0197779
0.189492	0.020132
0.195652	0.0204686
0.202011	0.0207879
0.208578	0.0210898
0.215358	0.0213747
0.222358	0.0216427
0.229586	0.0218942
0.237049	0.0221295
0.244755	0.0223489
0.25271	0.0225529
0.260925	0.0227418
0.269407	0.0229163
0.278164	0.0230767
0.287206	0.0232234
0.296542	0.023357
0.306181	0.0234777
0.316134	0.023586
0.32641	0.0236824
0.33702	0.0237671
0.347975	0.0238406
0.359286	0.0239032
0.370965	0.0239552
0.383024	0.0239969
0.395474	0.0240286
0.408329	0.0240507
0.421602	0.0240636
0.435307	0.0240674
0.449457	0.0240625
0.464067	0.0240492
0.479152	0.0240278
0.494727	0.0239987
0.510808	0.0239621
0.527412	0.0239184
0.544556	0.023868
0.562258	0.0238113
0.580534	0.0237485
0.599405	0.0236803
0.618889	0.023607
0.639006	0.0235291
0.659778	0.0234471
0.681224	0.0233616
0.703368	0.0232732
0.726232	0.0231825
0.749838	0.0230902
0.774212	0.0229971
0.799379	0.0229041
0.825363	0.0228119
0.852192	0.0227215
0.879893	0.022634
0.908495	0.0225504
0.938026	0.0224718
0.968518	0.0223995
1	0.0223347
0.0337935	3.66328e-7
0.0349698	3.11607e-6
0.0361871	0.0000124224
0.0374467	0.0000365295
0.0387502	0.0000852496
0.0400991	0.000168895
0.0414949	0.000297136
0.0429393	0.000478338
0.044434	0.000718911
0.0459807	0.00102351
0.0475812	0.001394
0.0492375	0.00182973
0.0509514	0.00232942
0.052725	0.00289013
0.0545603	0.00350712
0.0564595	0.00417494
0.0584248	0.00488794
0.0604585	0.00564016
0.062563	0.00642555
0.0647408	0.00723797
0.0669944	0.0080715
0.0693264	0.00892059
0.0717396	0.00978005
0.0742368	0.0106451
0.0768209	0.0115115
0.079495	0.0123752
0.0822621	0.013233
0.0851256	0.0140816
0.0880888	0.0149185
0.0911551	0.0157417
0.0943281	0.0165494
0.0976116	0.0173398
0.101009	0.0181112
0.104525	0.0188623
0.108164	0.0195922
0.111929	0.0203005
0.115825	0.0209859
0.119857	0.0216479
0.124029	0.0222859
0.128346	0.0228998
0.132814	0.0234895
0.137437	0.0240545
0.142221	0.0245947
0.147172	0.02511
0.152295	0.0256007
0.157596	0.0260668
0.163082	0.0265087
0.168759	0.0269263
0.174633	0.02732
0.180712	0.0276903
0.187002	0.0280375
0.193512	0.0283623
0.200247	0.028665
0.207218	0.0289465
0.214431	0.0292074
0.221895	0.0294485
0.229619	0.0296701
0.237612	0.0298732
0.245883	0.0300582
0.254442	0.0302258
0.263299	0.0303765
0.272464	0.0305109
0.281949	0.0306293
0.291763	0.0307324
0.301919	0.0308205
0.312429	0.030894
0.323304	0.0309534
0.334558	0.0309991
0.346204	0.0310314
0.358255	0.0310507
