0.05244	5.61824e-7
0.0540251	4.8503e-6
0.0556581	0.0000181049
0.0573405	0.0000554042
0.0590737	0.000136737
0.0608592	0.000283401
0.0626988	0.000516502
0.064594	0.00085493
0.0665464	0.00131452
0.0685579	0.00190606
0.0706301	0.0026373
0.072765	0.00351002
0.0749645	0.0045207
0.0772304	0.00566286
0.0795648	0.00692811
0.0819697	0.00830534
0.0844474	0.00978045
0.0869999	0.0113387
0.0896296	0.0129654
0.0923388	0.0146458
0.0951299	0.0163651
0.0980053	0.0181094
0.100968	0.0198653
0.10402	0.0216206
0.107164	0.0233642
0.110403	0.0250861
0.11374	0.0267772
0.117178	0.0284296
0.12072	0.0300363
0.124369	0.0315916
0.128128	0.0330911
0.132001	0.0345302
0.135991	0.0359057
0.140101	0.0372152
0.144336	0.0384577
0.148699	0.0396313
0.153193	0.0407345
0.157824	0.0417662
0.162594	0.0427256
0.167509	0.0436131
0.172572	0.0444286
0.177788	0.0451722
0.183162	0.0458436
0.188699	0.0464431
0.194402	0.0469713
0.200279	0.0474289
0.206332	0.0478167
0.212569	0.0481349
0.218994	0.0483843
0.225614	0.0485658
0.232433	0.0486803
0.239459	0.0487289
0.246697	0.0487125
0.254153	0.0486323
0.261836	0.0484892
0.26975	0.0482847
0.277904	0.0480199
0.286304	0.0476964
0.294958	0.0473159
0.303873	0.0468797
0.313058	0.0463896
0.322521	0.0458476
0.332269	0.0452553
0.342313	0.0446146
0.35266	0.0439272
0.363319	0.0431951
0.374301	0.0424199
0.385615	0.0416039
0.397271	0.0407488
0.409279	0.0398566
0.42165	0.0389294
0.434395	0.0379694
0.447525	0.0369786
0.461052	0.0359595
0.474988	0.0349145
0.489345	0.0338461
0.504136	0.0327572
0.519375	0.0316506
0.535073	0.0305294
0.551247	0.029397
0.567909	0.0282568
0.585075	0.0271125
0.60276	0.0259682
0.620979	0.0248282
0.639749	0.023697
0.659086	0.0225795
0.679008	0.0214808
0.699532	0.0204067
0.720676	0.0193629
0.74246	0.0183559
0.764902	0.0173923
0.788022	0.0164795
0.811841	0.0156252
0.83638	0.0148375
0.861661	0.0141252
0.887706	0.0134978
0.914538	0.0129653
0.942182	0.0125382
0.97066	0.0122281
1	0.0120469
0.0421351	9.2363e-7
0.0435047	7.5414e-6
0.0449189	0.0000299776
0.046379	0.0000941643
0.0478866	0.000232464
0.0494432	0.000478866
0.0510504	0.000866175
0.0527098	0.00142262
0.0544232	0.00216948
0.0561923	0.00312111
0.0580188	0.00428461
0.0599048	0.00565632
0.061852	0.00722742
0.0638626	0.00898544
0.0659385	0.0109134
0.0680818	0.0129893
0.0702949	0.0151904
0.0725799	0.0174938
0.0749392	0.0198763
0.0773751	0.0223152
0.0798902	0.024789
0.0824871	0.0272776
0.0851684	0.0297628
0.0879369	0.0322281
0.0907954	0.0346588
0.0937467	0.0370418
0.0967941	0.0393659
0.0999404	0.041622
0.103189	0.043803
