0.0524027	1.47907e-7
0.053987	1.32137e-6
0.0556193	4.9146e-6
0.0573008	0.0000142483
0.0590333	0.0000336689
0.0608181	0.0000678723
0.0626568	0.000121582
0.0645512	0.000199184
0.0665028	0.000304541
0.0685135	0.000440573
0.0705849	0.000609696
0.072719	0.000813099
0.0749175	0.00105083
0.0771826	0.00132235
0.0795161	0.00162677
0.0819202	0.00196252
0.0843969	0.00232727
0.0869486	0.00271842
0.0895774	0.00313329
0.0922857	0.00356908
0.0950758	0.00402296
0.0979503	0.00449205
0.100912	0.00497349
0.103963	0.00546456
0.107106	0.00596268
0.110344	0.00646546
0.11368	0.00697067
0.117117	0.00747625
0.120658	0.00798032
0.124306	0.00848124
0.128064	0.00897761
0.131936	0.009468
0.135925	0.00995126
0.140035	0.0104265
0.144269	0.010893
0.14863	0.01135
0.153124	0.0117968
0.157754	0.0122327
0.162523	0.0126572
0.167437	0.01307
0.172499	0.0134709
0.177714	0.0138596
0.183087	0.0142357
0.188623	0.0145989
0.194325	0.0149493
0.200201	0.0152867
0.206254	0.0156112
0.212489	0.0159226
0.218914	0.0162209
0.225532	0.0165061
0.232351	0.0167783
0.239376	0.0170376
0.246613	0.0172841
0.254069	0.0175179
0.261751	0.0177391
0.269665	0.0179479
0.277818	0.0181445
0.286217	0.0183291
0.29487	0.018502
0.303786	0.0186634
0.31297	0.0188137
0.322432	0.0189531
0.332181	0.0190821
0.342224	0.019201
0.352571	0.01931
0.36323	0.0194096
0.374212	0.0194999
0.385526	0.0195814
0.397182	0.0196542
0.40919	0.0197189
0.421562	0.0197755
0.434307	0.0198244
0.447438	0.0198659
0.460966	0.0199002
0.474902	0.0199275
0.489261	0.019948
0.504053	0.0199622
0.519292	0.0199702
0.534993	0.0199722
0.551167	0.0199686
0.567831	0.0199596
0.584999	0.0199454
0.602686	0.0199263
0.620907	0.0199027
0.63968	0.0198748
0.65902	0.019843
0.678945	0.0198076
0.699472	0.019769
0.720619	0.0197274
0.742407	0.0196835
0.764852	0.0196374
0.787977	0.0195899
0.8118	0.0195413
0.836344	0.019492
0.86163	0.0194428
0.887681	0.0193941
0.914519	0.0193468
0.942168	0.0193014
0.970653	0.0192588
1	0.0192196
0.0421053	2.38646e-7
0.0434743	2.04964e-6
0.0448878	7.958e-6
0.0463472	0.000023527
0.0478541	0.0000556586
0.04941	0.000111682
0.0510165	0.000198811
0.0526752	0.000323507
0.0543878	0.000490981
0.0561562	0.000705209
0.057982	0.000968817
0.0598672	0.00128213
0.0618136	0.00164452
0.0638234	0.00205461
0.0658985	0.00251003
0.068041	0.00300713
0.0702533	0.00354188
0.0725374	0.00411013
0.0748958	0.00470752
0.0773309	0.00532966
0.0798452	0.00597211
0.0824412	0.00663053
0.0851217	0.00730088
0.0878892	0.00797935
0.0907468	0.00866242
0.0936972	0.00934688
0.0967436	0.0100298
0.0998891	0.0107086
0.103137	0.0113811
0.10649	0.0120452
0.109952	0.012699
0.113527	0.0133415
0.117218	0.0139715
0.12103	0.0145877
0.124965	0.015189
0.129028	0.0157747
0.133223	0.0163441
0.137554	0.0168968
0.142027	0.0174324
0.146644	0.0179503
0.151412	0.0184502
0.156335	0.0189319
0.161418	0.0193953
0.166666	0.0198406
0.172085	0.0202672
0.17768	0.0206753
0.183457	0.0210649
0.189422	0.0214362
0.19558	0.0217893
0.201939	0.0221245
0.208505	0.0224417
0.215284	0.0227412
0.222284	0.0230234
0.229511	0.0232885
0.236973	0.0235371
0.244678	0.0237692
0.252633	0.0239856
0.260847	0.0241867
0.269328	0.0243729
0.278084	0.0245449
0.287126	0.0247029
0.296461	0.0248476
0.3061	0.0249793
0.316052	0.0250985
0.326328	0.0252055
0.336938	0.0253008
0.347893	0.0253848
0.359204	0.0254578
0.370883	0.0255201
0.382942	0.025572
0.395392	0.0256138
0.408248	0.0256459
0.421521	0.0256687
0.435226	0.0256823
0.449377	0.025687
0.463987	0.0256832
0.479073	0.025671
0.494649	0.025651
0.510732	0.0256233
0.527337	0.0255883
0.544482	0.0255463
0.562185	0.0254976
